record_id|period_dt|rfcrf_cif_no|rcrf_inst|rcrf_alpha|rcrf_date_audt|rcrf_time_audt|rcrf_name|rcrf_st_addr|rcrf_city|rcrf_state|rcrf_zip5|ubcrf_avf_flag|ubcrf_own_country|ubcrf_citizen|first_name|last_name|create_ts|update_ts
4792856376|2019-05-29|Recno: 29753689907|JnEpX|pqLuJ|2020-02-18|15:01:00|Virginia Moore|0403 Albert Gateway|Fernandoberg|Virginia|00976|True|Dominica|True|Kathleen|White|2020-03-15 10:14:12|2019-05-12 04:23:55
9797372641|2019-11-03|Recno: 87215165160|vQwfQ|dzjMn|2020-03-29|09:27:27|Jill Wilson|568 Flowers Ramp Suite 243|Lake Karenfurt|New Jersey|52024|True|Guinea|True|Brian|Stewart|2020-03-03 22:56:04|2019-05-03 22:05:42
3049426638|2019-07-20|Recno: 11187706155|hVcYv|zCEwZkWgK|2020-05-14|03:51:03|Jason Cox|89097 Jones Ridges|Grantchester|Wyoming|39892|False|Israel|True|Tina|Jones|2020-03-18 10:00:29|2019-07-22 06:07:26
1750515074|2019-09-30|Recno: 54733193980|cgFDK|xTtuUy|2020-03-06|12:56:08|Ian Andrews|480 Howard Flat|Andreafurt|Vermont|83540|False|Dominica|True|Laura|Day|2020-03-05 04:19:35|2019-05-19 07:02:03
2007405022|2019-10-17|Recno: 59223859358|kJwaS|SbJggNkRg|2020-03-11|16:40:12|Shannon Cochran|609 Kari Manor Suite 180|Wilsonberg|Nebraska|76786|True|Taiwan|False|Vicki|Martinez|2020-03-19 14:33:27|2019-12-26 11:09:14
4939084140|2020-03-24|Recno: 47184793537|LALlj|PwNKOZzv|2020-02-02|14:39:06|Tammy Anthony|503 Martin Junctions|Stevenmouth|Utah|36218|False|Malawi|False|Melissa|Johnson|2020-03-07 16:57:52|2019-09-20 02:46:13
2827040644|2019-08-03|Recno: 76483494701|kIxBG|owifrTsAR|2020-02-22|22:09:02|Andrew Ball|754 Michael Street|North Sheryl|Texas|46094|True|United States of America|False|Danielle|Mitchell|2020-03-17 13:07:06|2019-06-30 10:05:04
7508429697|2020-05-13|Recno: 90581536276|TiLHs|VzzEaGB|2020-04-11|00:24:04|Arthur Garcia|14129 Wilson Harbor|South Kelly|Colorado|78921|False|Tokelau|False|Jeremy|Rogers|2020-03-07 10:16:02|2020-04-08 06:17:07
4288403977|2019-05-12|Recno: 12982366439|rbuvQ|AFHEA|2020-02-03|05:56:57|Erika Archer|10839 Owen Park Suite 250|Lake Ginabury|New Jersey|44198|True|Suriname|True|Amanda|Schroeder|2020-03-10 13:46:00|2020-03-30 17:14:31
7522630426|2019-09-20|Recno: 43873119204|epcgz|pFPTAYQ|2020-04-18|18:10:10|John Salas|7451 Martinez Islands Suite 751|Maryberg|New Hampshire|21043|True|Aruba|False|Mark|Hart|2020-03-09 01:52:21|2019-08-09 02:41:14
7262449705|2020-04-16|Recno: 52783547351|sxDjZ|bNYShy|2020-03-13|13:06:42|Morgan Jensen|48144 Mccann Knolls|Lake Christopherside|Connecticut|40159|True|Indonesia|True|Timothy|Ford|2020-03-10 03:28:08|2019-11-17 16:31:28
5059235369|2019-09-17|Recno: 63399319962|iTHQP|xwHaCsBVQy|2020-05-16|08:42:33|Deborah Gibson|44482 James Plains|West Vickie|Colorado|36055|False|Thailand|False|Donald|Bishop|2020-03-18 13:18:38|2020-04-17 23:24:33
6314141437|2019-02-09|Recno: 30127067213|SroYQ|uQvUO|2020-01-28|16:48:49|Melissa Meyer|335 Levi Cove|Bartonview|Hawaii|50555|False|Kiribati|True|Carlos|Flores|2020-03-07 16:58:40|2019-09-23 19:56:12
9711953997|2019-10-24|Recno: 81022512188|RYQOW|MZoWuLfO|2020-04-02|14:45:14|Walter Walker|796 Cole Dale Suite 755|Patrickmouth|Alaska|30200|False|Australia|True|Michael|Cummings|2020-03-25 12:40:58|2019-08-23 14:17:03
4205549255|2019-08-20|Recno: 71592394365|rKDIS|wYueckn|2020-02-28|12:44:29|Jordan Jones|73102 Dorothy Drives Apt. 966|Hollandmouth|Mississippi|77906|True|Honduras|False|James|Pearson|2020-03-20 16:46:38|2019-06-24 06:06:50
6019402423|2019-08-13|Recno: 45587237944|tPukJ|tlDxSO|2020-01-17|07:23:45|James Garza|1987 Thornton Ranch Apt. 423|West Patrickstad|Minnesota|75996|False|Pakistan|False|Cindy|Estrada|2020-03-11 05:40:07|2020-03-08 05:34:52
6356241666|2019-10-22|Recno: 11061302347|WdHio|hPFDFNJpk|2020-03-15|11:27:50|Amber Bridges|46002 Michelle Lock|North Katelynshire|Louisiana|07174|False|Svalbard & Jan Mayen Islands|False|Lauren|Lane|2020-03-17 21:22:55|2019-05-10 10:19:01
4136354518|2020-03-19|Recno: 83931244329|kQTFJ|sZTFNf|2020-04-15|19:01:14|Erin Guerra|3480 Reynolds Wall Apt. 284|West Michaelville|Oregon|81583|False|Cameroon|False|Natalie|Cook|2020-03-21 01:24:48|2020-04-29 19:31:45
1296167503|2019-08-30|Recno: 60744191155|lEcpc|ELuwRSKU|2020-05-04|01:13:10|Amber Griffin|477 Wendy Plains Apt. 344|Port Catherineville|Colorado|54341|False|Sierra Leone|False|Julie|Soto|2020-03-11 22:18:30|2020-02-17 16:44:01
4107692603|2020-01-09|Recno: 91542767505|crdag|UsNHtYaFE|2020-01-22|09:30:29|Kathleen Huffman|79830 Cook Centers Apt. 109|Hooverberg|New Jersey|01113|True|Lithuania|True|Jennifer|Taylor|2020-03-05 04:54:33|2019-08-15 08:42:25
2026507694|2019-12-17|Recno: 12769238529|pBOLL|GXvyESixH|2020-02-16|19:56:04|Crystal Parks|7748 Emily Canyon Suite 355|South Lori|Texas|31414|False|Vietnam|False|Troy|Holden|2020-03-09 23:44:52|2019-11-14 19:56:54
4795919664|2019-12-04|Recno: 25810096150|AVqoH|nzlYclNjYg|2020-05-04|00:47:18|Samantha Ross|51786 Danielle Way Apt. 963|Lake Darrenshire|Wisconsin|37870|True|Greece|False|Olivia|Rios|2020-03-07 13:46:17|2019-08-13 17:59:07
5422055125|2019-06-08|Recno: 45723410248|ioAHJ|WafjFzm|2020-02-04|11:37:28|Douglas Ellis|1336 Gomez Plains Suite 008|East David|Colorado|41097|False|Slovakia (Slovak Republic)|True|Michelle|Sanders|2020-03-20 23:14:14|2020-04-08 20:34:49
9943710685|2019-11-19|Recno: 42141398505|oBbWj|cZtgyqt|2020-01-05|04:23:37|John Jones|039 George Row Suite 513|North Erik|Illinois|66608|False|Israel|True|George|Ramirez|2020-03-02 06:44:31|2020-03-11 00:45:06
1523756673|2019-08-22|Recno: 95011506706|ZxLPn|eRDTSZIggk|2020-02-23|06:59:25|John Jackson|01951 Daniel Cliffs|East Danachester|Oklahoma|15163|False|Cocos (Keeling) Islands|False|Sandra|Romero|2020-03-03 11:27:24|2020-01-25 02:38:37
5998475880|2020-01-26|Recno: 88250829745|quFwN|RWwHkzj|2020-04-09|04:33:57|Robert Alvarado|553 Robertson Estate Apt. 019|Mccarthymouth|Utah|42643|True|Gambia|False|Ashley|Huber|2020-03-05 14:31:20|2019-05-20 23:08:34
2244660031|2020-01-12|Recno: 47807185636|QBkez|XLwwTGT|2020-01-07|02:55:31|Jennifer Hogan|42606 Bryant Lake|Mitchellstad|North Dakota|97631|True|South Africa|False|Amanda|Brooks|2020-03-11 06:49:43|2020-03-27 05:50:21
2487575203|2019-02-02|Recno: 72559239234|TgfQj|bBEPBXfo|2020-03-12|15:23:02|James Baldwin|16309 Melendez Court|Morganstad|Mississippi|81302|False|Cape Verde|True|Bryan|Goodman|2020-03-29 09:21:34|2019-06-28 17:41:56
1389209806|2020-05-22|Recno: 54343618032|MiDLg|lVZCiD|2020-04-07|10:43:59|Jason Duncan|00495 Paul Cove Apt. 211|Robertsbury|Pennsylvania|92637|True|Solomon Islands|False|Katherine|Donaldson|2020-03-20 11:51:34|2019-10-03 20:19:51
1529061228|2019-04-24|Recno: 10568664918|aTwEF|QvtIGgI|2020-05-11|09:37:54|Lauren King|105 Carla Forge|Marioview|Texas|11841|True|Saint Martin|False|Michelle|Marquez|2020-03-22 15:56:04|2019-09-28 23:12:58
3911424752|2020-01-17|Recno: 60984787738|jODuq|CgKGJkdEr|2020-05-09|02:17:29|Julia Rosales|222 Peterson Mount|South Christopher|Utah|96441|False|Angola|True|Kenneth|Maxwell|2020-03-22 21:17:52|2019-10-28 14:16:44
9007719242|2019-11-30|Recno: 97571017483|qCVSj|OoRmQTJ|2020-02-14|15:06:29|John Foley|432 Michelle Loop|Christopherburgh|Massachusetts|22394|True|Moldova|True|Jennifer|Price|2020-03-16 21:01:33|2019-06-14 13:30:26
6070216049|2019-03-18|Recno: 63890736058|bPEBP|GUssadwGm|2020-02-15|22:35:31|Barbara Smith MD|9397 Jones Streets|West Grantborough|West Virginia|11129|False|Kiribati|False|Kristen|Byrd|2020-03-10 20:01:44|2020-01-09 11:11:58
6590293757|2020-02-03|Recno: 56574968693|EiVNH|AxjUaXzpK|2020-05-15|18:59:04|Jennifer Jackson|051 Brian Plains|Port Maryville|Illinois|11325|False|Cameroon|True|Martha|Luna|2020-03-23 05:26:39|2019-07-06 00:24:16
2228527616|2019-02-07|Recno: 62081004402|VZAyK|NQAoQTiK|2020-05-26|01:25:17|Adam Petersen|3932 Valerie Springs Suite 529|Dianemouth|California|30752|False|Botswana|True|Matthew|Carter|2020-03-19 04:17:08|2019-08-06 16:07:23
9697227888|2019-10-14|Recno: 74556646319|GRZaW|hUNluHDHDP|2020-03-18|10:15:13|Jennifer Sullivan|61376 Howard Bridge|Jessicabury|Ohio|43500|False|Brazil|True|Elizabeth|Brown|2020-03-16 10:24:23|2019-06-02 10:44:45
6995042339|2020-05-10|Recno: 51754238005|QhNCG|jlNgh|2020-04-10|00:38:39|Suzanne Ramirez|1723 Jennifer Trail|Youngport|Tennessee|11197|False|Christmas Island|False|Cathy|Sanchez|2020-03-16 23:15:02|2019-08-30 15:12:01
9620296339|2019-01-13|Recno: 30871013858|nUzSJ|hpvnyXik|2020-04-18|12:59:27|Katherine Pierce|701 Gregory Station|Lake Eric|Indiana|43811|True|Myanmar|True|Mary|Weber|2020-03-08 02:17:48|2019-05-09 19:05:46
5264912146|2020-04-24|Recno: 86161454060|Uyxqw|tTKKVbgq|2020-03-11|03:55:13|Dylan Mccoy|086 Barbara Station Suite 259|Jamestown|Nebraska|90762|True|Romania|False|Emily|Crawford|2020-03-28 06:38:13|2019-05-04 10:18:12
7501303698|2019-12-13|Recno: 19698437597|siONm|SprhKg|2020-03-21|22:39:59|Erica Suarez|3830 Robert Street|Chloeville|Minnesota|26924|False|Qatar|True|Kari|Hanson|2020-03-01 15:51:15|2019-06-27 04:05:31
2863186563|2020-01-22|Recno: 58061837676|JMpwr|ntafwmuM|2020-04-01|09:25:48|Christian Walton|768 Campbell Bypass Apt. 833|Tiffanymouth|Maine|55898|False|Indonesia|False|David|Blair|2020-03-06 05:34:39|2019-05-03 16:48:54
1574056281|2019-03-31|Recno: 75209323364|iNYmk|cEQhva|2020-01-05|16:21:47|David Stephens|10778 Manning Extensions|Lake Laurieburgh|Alabama|09946|False|Nicaragua|False|Thomas|Campbell|2020-03-02 08:22:40|2020-02-07 06:31:04
6631799052|2019-04-23|Recno: 71737584858|HwCYY|SlXzacLJ|2020-01-23|07:13:45|Joshua Ford|457 Graham Radial Suite 751|Pamelamouth|Alabama|10909|False|United States Minor Outlying Islands|False|Amanda|Smith|2020-03-10 06:10:08|2020-01-15 14:10:11
1442239375|2019-11-15|Recno: 39691336617|TGbbV|xsMIXhxjUL|2020-02-04|22:14:29|Spencer Wilson|1574 Lloyd Course|Port Brandonfurt|Oregon|41748|False|Korea|False|Janet|Russell|2020-03-29 05:59:58|2019-07-11 05:11:49
1437802553|2020-02-18|Recno: 87637635169|Auvsc|gCoph|2020-04-11|22:52:14|Allison Parker|4258 Maria Path|New Jessica|Oregon|45066|True|Mexico|True|Matthew|Mccarthy|2020-03-07 21:15:04|2019-11-08 09:33:04
6202287888|2019-01-11|Recno: 42630453298|oMIdn|GNTLJ|2020-04-11|02:46:14|Sharon Owens|94642 Carpenter Plain|Port Scottshire|Idaho|47594|False|Namibia|False|Courtney|Brown|2020-03-11 18:40:53|2019-07-11 01:46:34
7616004565|2019-08-12|Recno: 93143302061|hcEnS|SiJSGRuKd|2020-01-24|15:00:27|Tonya Miller|05460 Jessica Shore Suite 227|South Stephaniefurt|Alaska|30342|True|Estonia|False|Michael|Payne|2020-03-30 05:49:10|2020-02-27 23:26:04
1604087023|2019-08-07|Recno: 77839294781|FkVEH|ZdwSqsjCf|2020-03-16|21:46:16|David Cobb|648 Vanessa Tunnel Apt. 617|North Justin|Georgia|06107|False|Macao|True|Jeffrey|Cook|2020-03-10 06:39:02|2019-06-04 03:31:37
3511555997|2019-08-07|Recno: 24634296689|lrNyC|uuNVrJT|2020-05-22|20:31:58|Brandon Norris|3503 Simpson Courts Apt. 412|Lake Bradleyberg|Mississippi|67072|False|Bhutan|False|Allison|Vargas|2020-03-01 13:54:04|2020-01-28 17:59:13
2666065723|2019-11-15|Recno: 99468328845|gIneM|QujFzUE|2020-02-26|16:21:26|Kendra Richards|93926 Antonio Views|Jenniferberg|Massachusetts|06728|True|Uzbekistan|False|Deanna|Singh|2020-03-14 06:05:21|2019-04-12 02:32:01
3337549416|2019-12-09|Recno: 51103817914|OACpF|FAKFE|2020-03-02|06:59:52|Shawn Harris|526 Nunez Ville Suite 049|West Dawnside|Maine|38901|False|Dominica|True|Debra|Hall|2020-03-04 20:43:43|2019-10-03 06:27:22
1448705691|2020-03-22|Recno: 24631255272|xSEMv|eBiJIlh|2020-02-16|11:43:21|Javier Hunt|140 Joseph Via Suite 979|Heatherchester|Oregon|37878|True|Israel|False|Pedro|Jackson|2020-03-25 16:10:32|2019-06-20 01:35:57
9665535003|2020-04-20|Recno: 13257540216|GIskn|tCiDkF|2020-01-17|04:58:48|Dawn Hammond|3742 Norma Common Suite 291|North Briannabury|Wyoming|05018|False|El Salvador|True|Mary|Smith|2020-03-09 14:28:21|2020-03-08 20:58:22
5057051240|2019-06-12|Recno: 79498076381|YSKdW|hmdFPx|2020-05-09|06:53:14|Kenneth Espinoza|13316 Gabriel Mountains Suite 999|Evansberg|New Jersey|97927|False|Brazil|False|Maria|Campbell|2020-03-25 10:04:41|2019-09-21 07:04:27
4313376829|2020-03-13|Recno: 17478030943|tapPy|sOIhwkOiN|2020-01-17|01:12:53|Brooke Hawkins|576 Blevins Ridges|Port Jasonchester|New Hampshire|47404|False|Turkmenistan|True|Cory|Walters|2020-03-13 00:59:03|2020-04-17 05:15:09
6196572565|2019-02-23|Recno: 12337736184|UKXKp|PFsWt|2020-01-22|05:58:14|David Wilson|944 Katie Stravenue Apt. 812|Rangelchester|New York|22762|False|Switzerland|False|Nicole|Pena|2020-03-08 21:57:50|2019-11-30 02:14:21
8682047924|2019-06-28|Recno: 54085921521|PAzqG|teYuCOUHiE|2020-04-10|19:13:16|Joshua Norman|53921 Karen Lane Apt. 210|North Steven|Louisiana|19432|True|Hungary|True|Kristine|Smith|2020-03-21 02:11:14|2020-02-05 13:48:36
8203994472|2019-08-12|Recno: 66234319774|BMzox|edQOMLt|2020-02-17|08:43:03|Jordan Wyatt|11180 James Station Apt. 809|Davisland|Kentucky|89231|True|South Africa|False|Paul|Schultz|2020-03-09 12:42:40|2019-09-29 04:56:08
7942297853|2020-01-01|Recno: 71819221227|IKazs|wBjUThJ|2020-05-09|14:35:06|David Lee|21506 Amber Village Apt. 550|Dannymouth|Ohio|08736|False|Bolivia|True|Tracy|Phillips|2020-03-11 12:04:48|2019-11-12 06:34:37
3005913219|2019-12-26|Recno: 26519676036|bgWnA|etMOPQB|2020-01-05|10:52:36|Randall Galvan|15423 Angela Rapid|Lake Lindaland|Rhode Island|33955|False|Northern Mariana Islands|False|Brenda|Jackson|2020-03-16 01:53:20|2019-06-07 15:12:28
3812045376|2020-03-18|Recno: 91443406907|HgOre|KCRur|2020-01-21|08:24:33|Michael Cooper|14597 Serrano Ranch|West Jason|Connecticut|47639|True|Uzbekistan|False|Diana|Greene|2020-03-21 11:47:28|2020-04-25 10:43:59
3973160851|2020-05-06|Recno: 46086375775|QDHcw|uttoQ|2020-02-06|21:00:18|Melissa Garcia|427 Andrew Well|New Connie|Vermont|66583|True|Cayman Islands|True|Heather|Holland|2020-03-02 03:38:40|2019-08-20 12:11:24
3400226590|2019-03-28|Recno: 45823892567|vzlgk|jVyDuQYF|2020-03-06|19:27:12|Ashley Fox|7047 Hammond Avenue|Palmerstad|Pennsylvania|71742|False|Senegal|False|Kelly|Elliott|2020-03-14 14:55:19|2019-09-23 16:00:28
6052472616|2019-08-31|Recno: 41779970301|YHMUp|VwhpQCGx|2020-04-29|15:12:25|Mark Scott|4608 Sharp Ramp Apt. 686|Mannside|Connecticut|84128|True|Barbados|True|Daniel|Ross|2020-03-29 01:02:51|2019-11-08 15:24:53
4976959303|2020-03-04|Recno: 18980807274|JsaaI|yWNSg|2020-04-14|16:17:59|Richard Griffin|45082 Sara Alley Suite 348|West Jack|Mississippi|09616|False|Ecuador|True|Wyatt|Andersen|2020-03-07 01:58:27|2020-03-20 12:13:44
8999468800|2019-10-15|Recno: 54601492785|jbnSh|WCglDKSEDu|2020-01-04|04:24:00|Alejandra Daniels|791 Jon Heights|North Natasha|Colorado|54469|True|Hungary|False|Joshua|Smith|2020-03-15 11:00:26|2020-03-28 22:54:39
6537110313|2019-08-20|Recno: 11557443995|OdgOp|xlmSzRUXS|2020-01-28|15:25:04|Walter Davis|775 Tiffany Knoll Suite 439|Sarahside|Colorado|09746|False|Mauritania|False|Jillian|Shaw|2020-03-30 19:29:06|2019-09-22 21:13:28
2020687618|2019-12-29|Recno: 22740340842|rsdzd|PdpHI|2020-04-21|14:14:33|John Sanders|36164 Bishop Shore|East Jeffreyport|Missouri|03233|False|Netherlands|False|Maria|Collins|2020-03-21 20:36:07|2020-01-26 23:01:51
8285113981|2019-10-04|Recno: 95430895300|HODfR|zXGcLdxVw|2020-05-08|22:37:00|Johnny Young|254 Emily Field|Hoodchester|Indiana|38111|False|France|False|Jenny|Lopez|2020-03-02 22:48:55|2019-12-22 12:04:07
2486262892|2019-12-20|Recno: 37670522862|mKzUL|emhJJSCoLF|2020-02-02|02:41:22|Alyssa Young|0665 Wong Grove|Andersonport|Utah|67548|False|South Africa|True|Amy|Salazar|2020-03-30 09:08:07|2020-03-10 14:59:08
7080568006|2019-02-11|Recno: 71092864062|rNvcm|WoXghzE|2020-01-24|06:10:34|Christie Davis|44354 Harris Meadow|Lake Allisonview|Arkansas|13872|True|Ethiopia|True|Christopher|Hill|2020-03-25 09:45:12|2019-08-11 05:05:20
5058661193|2020-02-09|Recno: 60205342508|crrnr|giaGs|2020-04-29|02:51:13|Lisa Henson|1183 Oconnor Cape|Lake Alexandra|Massachusetts|79644|True|Barbados|True|Robert|Soto|2020-03-08 04:20:23|2019-09-17 12:04:28
2503221965|2019-09-21|Recno: 12598085114|LbgqG|YfnCI|2020-01-03|03:00:08|Evelyn Anderson|54630 Megan Harbors|Lake Bryantown|Indiana|56220|False|Gabon|False|Mason|Maldonado|2020-03-03 22:22:30|2019-04-07 00:34:23
3266851245|2019-10-28|Recno: 61459552133|eGdbL|rvNCVZcH|2020-04-19|10:05:08|Douglas Burnett|3384 Moreno Glens|West Heidi|Texas|35275|True|Tunisia|True|Sheryl|Valencia|2020-03-02 03:45:03|2020-04-07 01:54:11
9910974101|2019-12-27|Recno: 80385015168|nIeUr|dsuUsHzjg|2020-04-13|13:37:08|Mark Perez|03462 Michael Meadows|Wardmouth|South Dakota|33586|True|Zimbabwe|True|Linda|Andersen|2020-03-14 08:06:13|2019-06-20 01:38:55
7279190639|2019-05-07|Recno: 25105083688|MJvhk|zieBkWHmR|2020-04-06|21:14:20|Rodney Odom|90571 Reynolds Shore Suite 888|East Karenbury|Wisconsin|05409|False|Brazil|True|Lisa|Sanchez|2020-03-05 11:10:53|2019-05-24 01:49:20
1053316892|2020-02-27|Recno: 22085125407|NFaCw|XZAXbM|2020-01-04|08:48:52|Joseph Newton|381 Matthew Garden|South Jimmyland|Mississippi|90347|False|Brazil|True|Jessica|Molina|2020-03-26 20:43:58|2019-04-21 07:54:00
2981809498|2019-09-07|Recno: 86635087331|QQybr|fhkvxGWYhq|2020-04-14|13:57:51|Isaiah Hall|804 Crystal Lodge Apt. 665|East Debra|Connecticut|76614|False|Saint Barthelemy|False|Melissa|Sparks|2020-03-30 09:34:43|2019-10-10 01:41:14
8613653344|2020-03-02|Recno: 46160223889|yvNCA|cvKcAxjn|2020-05-21|17:53:10|Kevin Perkins|076 Jennifer Trail Apt. 267|Lake April|Kansas|10339|True|Afghanistan|False|Bernard|Harris|2020-03-19 17:07:20|2019-12-25 01:23:18
8339970203|2019-07-02|Recno: 50258213663|QkdPU|DngAWPhYD|2020-04-06|15:45:26|John Savage|44933 Jones Fork Suite 394|Ellismouth|Arizona|30103|False|Bahamas|True|Kerry|Willis|2020-03-21 21:32:51|2020-04-15 19:53:48
8468440931|2019-08-25|Recno: 99474421286|saAoD|TWcaoRdB|2020-02-19|00:17:34|William Park|523 Elizabeth Plain|Chavezhaven|New Mexico|08907|True|Israel|False|Kayla|Young|2020-03-30 19:34:03|2019-11-05 13:08:53
1340424245|2019-01-17|Recno: 77325864503|OJitn|dDRnxDD|2020-04-07|17:16:18|Mr. Christopher Smith|75436 Shelly Ville|Ericafort|Arizona|02392|False|Aruba|True|Michael|Sharp|2020-03-13 03:19:55|2020-02-06 21:29:49
6291339693|2019-12-02|Recno: 99267758550|nvWGe|SlmUVS|2020-02-05|09:49:46|Haley Brown|068 Martinez Rue Apt. 766|Jonview|Alabama|78908|True|Gibraltar|True|Susan|Rivera|2020-03-01 13:52:12|2019-10-04 05:31:35
8371459599|2019-02-17|Recno: 76455114849|sfelK|AvCVSWT|2020-02-10|14:32:45|Heather Ramos|376 Brittany Union|West Kristyberg|Michigan|49845|True|Uzbekistan|True|John|Williams|2020-03-21 20:05:29|2019-10-30 06:59:22
2238819338|2019-04-11|Recno: 57293643219|sDpnR|hmdqvGPt|2020-04-02|10:48:02|Kelly King|3021 Gibson Estate|South Jamesfort|Kansas|06154|False|France|True|Donna|Bryant|2020-03-26 12:49:06|2020-02-26 03:18:59
1071089756|2019-12-13|Recno: 34282950198|coTzg|uYXYCO|2020-02-09|03:45:14|Brandy Cobb|9401 Watson Cliffs|South Jessica|Montana|04565|False|New Caledonia|False|Christopher|Porter|2020-03-16 20:56:58|2019-04-08 13:16:05
2172666319|2019-06-14|Recno: 10015114913|YnkGv|YaUuZ|2020-01-07|17:00:52|Adrienne Brown|660 Taylor Valley Suite 508|New Ericberg|Arkansas|70023|False|Iraq|True|Gregory|Good|2020-03-26 06:16:09|2019-12-06 20:55:22
8017497868|2019-10-26|Recno: 40231428311|gnBGH|QTaBHfO|2020-04-30|12:23:47|Brandon Fuentes|08507 Christopher Highway|Laneshire|Wyoming|75324|True|United Kingdom|False|Paul|Sanchez|2020-03-11 20:26:22|2020-02-13 02:15:53
7302419570|2019-09-26|Recno: 80951674930|MZADF|apIDu|2020-05-12|17:41:27|Cheryl Patel|3877 Glen Throughway Suite 373|Lake Kenneth|Hawaii|86965|True|Lesotho|False|Christopher|Cherry|2020-03-23 17:29:50|2019-11-15 20:26:21
7902924743|2019-09-14|Recno: 90240405427|LnWgp|MFjCpAx|2020-05-15|19:29:38|Beverly Cruz|041 Thomas Islands|Prattton|Colorado|97310|False|Costa Rica|True|Brittney|Thompson|2020-03-20 06:01:24|2020-03-02 15:19:35
2168243004|2019-09-10|Recno: 19037808125|XMCHh|aGiUJsQzH|2020-04-25|05:44:19|Jennifer White|427 Angie Meadows Apt. 062|North Victor|Texas|18125|True|Bangladesh|True|Annette|Baker|2020-03-20 16:15:12|2019-12-01 08:40:01
3562732278|2020-01-14|Recno: 33753030257|FtbIm|xxnowTxwQ|2020-01-26|01:48:19|Timothy Martinez|0628 Tina Course Apt. 239|Ramosport|Delaware|65999|True|Estonia|False|Michelle|Mueller|2020-03-05 18:35:18|2019-06-12 10:46:40
7649578731|2020-03-20|Recno: 84185153585|MtTjQ|xrlsMpkOx|2020-05-21|02:03:35|Charles Nguyen|368 Marissa Village Suite 421|North Kayla|Ohio|83775|False|Singapore|False|Jeremy|Burns|2020-03-18 10:36:37|2020-03-11 15:00:24
8015963798|2020-02-05|Recno: 33870994423|nyYsi|wMZIsGBYvj|2020-02-14|22:58:19|Mary Reynolds|49732 Kristen Street|North Kristina|Wyoming|04572|False|Tonga|False|Jake|Beard|2020-03-11 00:45:26|2019-09-11 13:58:24
3079923842|2019-06-13|Recno: 59022952008|hvYcT|FBxDxfOkvD|2020-01-03|04:46:26|Alexandra Reyes|82857 Carter Streets Suite 838|Longside|Missouri|29835|False|Svalbard & Jan Mayen Islands|True|Michele|Johnson|2020-03-12 04:15:32|2019-12-11 05:50:30
3792515135|2019-10-20|Recno: 92866616584|vsGfZ|vnpatoS|2020-05-02|06:19:33|Kelly Reed|586 Casey Causeway|Lake Meganhaven|North Dakota|79572|False|Nauru|True|Todd|Gordon|2020-03-27 18:42:10|2019-08-09 09:36:46
1206551140|2020-02-15|Recno: 89657044129|geCfF|upCHebDfWQ|2020-01-06|13:08:34|Mary Guzman|735 Garcia Shore Suite 839|Wileyberg|Kansas|95959|True|United States Minor Outlying Islands|True|Kelly|Dixon|2020-03-10 14:18:08|2020-01-10 19:40:53
8859479399|2019-11-07|Recno: 35780739521|MehYX|lpsbHcf|2020-01-24|00:11:16|Joshua Santos|791 Gonzalez Club Suite 519|New Donald|Michigan|27012|True|Kenya|True|Charles|Wagner|2020-03-11 10:11:30|2019-09-26 07:12:44
4749935487|2019-12-22|Recno: 37361123520|NIESm|eAybhI|2020-04-28|21:48:10|Brianna Moran|63026 Christopher Grove Suite 232|East Nicoleshire|Massachusetts|46187|False|Singapore|True|Christopher|Rodriguez|2020-03-14 00:13:25|2019-10-12 11:06:57
2019663237|2019-04-05|Recno: 60414956065|GvjML|kylFTJUK|2020-01-21|20:25:41|Larry Murray|64739 Lopez Fall Suite 496|East Eduardo|North Carolina|52807|False|Lesotho|False|Logan|Wu|2020-03-13 09:11:39|2020-04-19 23:52:28
6413733616|2019-12-07|Recno: 11396811435|KYTBV|HVzdHtvn|2020-01-31|23:20:29|Kyle Beltran|25182 Kathleen Crossroad|Lake Daniel|Texas|87896|False|Sao Tome and Principe|False|Valerie|Mills|2020-03-29 05:16:00|2019-04-21 05:14:43
4863870792|2019-07-06|Recno: 63345120083|OZswB|DreQdNQ|2020-02-15|21:25:50|Anthony Bates|848 Perez Trail Apt. 669|West Sallyborough|South Dakota|49687|False|Gambia|True|Sara|Young|2020-03-20 00:25:29|2020-01-15 01:23:01
9385740615|2019-09-29|Recno: 96224764485|mxAqt|UyOGB|2020-01-05|04:17:30|Gregg Dunn|0948 Tyler Underpass Suite 473|Port Stephaniestad|Missouri|78422|False|Rwanda|False|Cassandra|Perez|2020-03-01 23:50:59|2020-03-13 07:14:39
8957504981|2020-05-19|Recno: 43861168145|ZguSE|sSUuu|2020-05-10|20:38:10|Ashley Grimes|26594 Mia Lock|Destinyfurt|New Hampshire|04395|False|Estonia|True|Jessica|Harper|2020-03-26 22:31:06|2019-07-15 19:22:05
8481522365|2020-02-06|Recno: 60004711685|AmfYT|MkxMAKjn|2020-04-15|05:38:19|Allison Aguilar|2139 Todd Islands Suite 630|Lancestad|Texas|59364|True|Canada|True|Melvin|Hicks|2020-03-06 18:49:28|2019-06-08 15:16:41
